#Name	Amplitude	Frequency	FrequencyDerivative	EclipticLatitude	EclipticLongitude	Inclination	Polarization	InitialPhase	GalacticLatitude	GalacticLongitude	Period	Mass1	ErrorMass1	Mass2	ErrorMass2	Distance	ErrorDistance
	1	4.883549232565292301e-22	1.683501683501683428e-03	8.975820351917968725e-18	4.903299359122857970e-01	2.285934071436781512e+00	1.047197551196597631e+00	5.270523037861366000e-02	9.436307270844012107e-01	8.268951116928655587e-01	3.073168765594607610e+00	1.188000000000000000e+03	3.119999999999999996e-01	1.899999999999999953e-02	7.500000000000000000e-01	2.399999999999999911e-01	3.950000000000000000e+02	2.030000000000000000e+02
	1	1.384050195857467323e-22	8.375209380234505986e-04	6.724121213536825131e-19	1.100477233978782943e+00	4.045177282704667476e+00	1.047197551196597631e+00	6.688097436989992595e-01	3.076415310652884649e+00	7.567817449817492159e-01	1.170697049067716211e+00	2.388000000000000000e+03	2.979999999999999871e-01	1.899999999999999953e-02	7.600000000000000089e-01	2.399999999999999911e-01	8.480000000000000000e+02	1.670000000000000000e+02
	1	2.739348776846371012e-22	5.149754871668108880e-04	1.050752205972457385e-19	2.518301682983233869e-01	2.333685988225565389e+00	1.047197551196597631e+00	1.876810785555754757e+00	2.370928269663282517e+00	7.814781538974689967e-01	3.417701995926043956e+00	3.883679999999999836e+03	2.750000000000000222e-01	1.149999999999999981e-02	7.600000000000000089e-01	2.300000000000000100e-01	2.880000000000000000e+02	5.000000000000000000e+00
	1	3.940291574933259549e-22	4.726130368715877970e-04	1.440040232684441200e-19	-2.899864673950891536e-01	3.860224001878778122e+00	1.446877949903299321e+00	4.124353101010887812e+00	5.331919923390630700e+00	5.050616336128670447e-01	5.628468671525213018e+00	4.231791855000000396e+03	5.400000000000000355e-01	2.000000000000000042e-02	7.900000000000000355e-01	1.000000000000000021e-02	3.550000000000000000e+02	7.000000000000000000e+00
	1	9.402415446515820822e-23	4.821699107149871912e-03	2.537824951101989365e-16	1.154737624254976724e+00	3.578406556800828309e+00	1.468694565553228193e+00	5.088202331694797742e+00	5.724592720350565322e+00	8.828206969145198091e-01	1.409782721981411857e+00	4.147915403999999739e+02	6.099999999999999867e-01	1.949999999999999997e-02	2.099999999999999922e-01	1.499999999999999944e-02	2.469000000000000000e+03	1.253000000000000000e+03
	1	1.632259259837858966e-22	2.307861021209346806e-03	1.954719324730712556e-17	-6.033123991104798189e-02	1.480495370532810773e+00	1.491034779978755775e+00	5.480042886388345913e+00	2.411792644955149001e+00	-1.085821687543232217e-01	3.260456556967614716e+00	8.666033099999999649e+02	4.500000000000000111e-01	5.000000000000000278e-02	3.200000000000000067e-01	2.999999999999999889e-02	9.990000000000000000e+02	3.660000000000000000e+02
	1	8.135862408325704937e-23	1.620781032012548603e-03	3.962556472556661998e-18	-3.686727481892306257e-01	1.446978471873119121e+00	1.270599695451871902e+00	6.061059610413400911e+00	1.982319224693875670e+00	-2.831587271850560250e-01	3.522095374475580520e+00	1.233972980000000007e+03	6.520000000000000240e-01	3.849999999999999950e-02	1.670000000000000095e-01	2.999999999999999889e-02	1.173000000000000000e+03	3.900000000000000000e+02
	1	8.349873077624319556e-23	1.597372004855509339e-03	3.634235115566525771e-18	5.835320581999007272e-01	5.487960070233999232e+00	1.512153263927886959e+00	4.547049138788612943e+00	3.571325789530996886e+00	-2.350173104272964553e-01	1.022476707671349905e+00	1.252056499000000031e+03	3.200000000000000067e-01	4.000000000000000083e-02	2.999999999999999889e-01	4.000000000000000083e-02	1.095000000000000000e+03	6.440000000000000000e+02
	1	4.326668415208363274e-23	1.261007102439658505e-03	1.727677867645805190e-18	5.728592035594018972e-01	4.660689189243601760e+00	1.491383845829154620e+00	4.036791540460536787e+00	1.180095518088649431e+00	3.124575693382848351e-01	6.023009075584792038e-01	1.586033889999999928e+03	4.000000000000000222e-01	6.000000000000000472e-02	2.800000000000000266e-01	4.499999999999999833e-02	2.042000000000000000e+03	1.244000000000000000e+03
	1	1.222493371828908562e-22	3.788345945463085247e-03	1.138205654981853491e-16	9.417777352960822190e-01	2.310539522861830009e-01	1.429075591532956713e+00	4.507894048871351700e+00	7.906857392089285952e-01	-9.511346291668298925e-02	1.817784850561621868e+00	5.279348899999999958e+02	3.489999999999999769e-01	8.349999999999999090e-02	3.840000000000000080e-01	9.400000000000000022e-02	1.756000000000000000e+03	7.260000000000000000e+02
	1	7.030541973237822961e-23	1.664724488097219781e-03	2.717126724937048189e-18	1.476062896183608641e-01	6.168576488687757653e+00	1.047197551196597631e+00	2.938011211812044721e+00	4.320291859533870849e+00	-8.937900912633042205e-01	1.500122709393890030e+00	1.201400000000000091e+03	3.400000000000000244e-01	2.000000000000000042e-02	1.700000000000000122e-01	0.000000000000000000e+00	8.590000000000000000e+02	2.060000000000000000e+02
	1	1.357474965536610531e-23	2.919708029197080109e-03	2.504174072203405154e-17	-1.226394067522336012e-01	4.802117534039482827e+00	1.047197551196597631e+00	2.045708862158222008e+00	5.024077181729206920e+00	-1.381323383198392041e-01	4.868770481363381836e-02	6.850000000000000000e+02	1.399999999999999911e+00	0.000000000000000000e+00	6.900000000000000577e-02	0.000000000000000000e+00	7.600000000000000000e+03	0.000000000000000000e+00
	1	1.134460166221487004e-22	6.733027384568979245e-04	1.506107853896470996e-19	3.133292723651547873e-01	3.172779034746531668e+00	4.712388980384689674e-01	2.762368528076194707e+00	3.603636519586361331e+00	1.361915321916215227e+00	4.965786353164738820e+00	2.970431999999999789e+03	3.499999999999999778e-01	1.000000000000000021e-02	2.700000000000000178e-01	4.000000000000000083e-02	4.460000000000000000e+02	2.800000000000000000e+01
	1	7.176054460134780630e-23	1.405927307280748113e-03	2.841354106931260385e-18	-7.027587558682671931e-01	2.022595776469113371e+00	1.564862207338115763e+00	4.584771723524365683e+00	6.114984320892542513e+00	-3.247010540410250751e-02	4.066494984099148446e+00	1.422548655000000053e+03	3.800000000000000044e-01	4.000000000000000083e-02	3.300000000000000155e-01	2.999999999999999889e-02	1.461000000000000000e+03	7.850000000000000000e+02
	1	3.585240318897745908e-23	1.331729930497014972e-03	7.678159261529774477e-19	1.366971149087429449e+00	5.831653659768094577e+00	1.047197551196597631e+00	6.245577841248841189e+00	3.983881146383109417e+00	3.350892537488953105e-01	1.588490474751615089e+00	1.501806000000000040e+03	7.600000000000000089e-01	0.000000000000000000e+00	5.700000000000000205e-02	0.000000000000000000e+00	9.297999999999999545e+02	9.109999999999999432e+01
	1	3.661492299647255032e-23	1.245174947080064697e-03	5.789987810057111251e-19	4.628842890347783512e-01	1.821851692332016048e+00	1.047197551196597631e+00	4.252922960633061855e+00	5.582118327914302292e+00	4.275096736297510081e-01	2.943621701865328788e+00	1.606200000000000045e+03	8.000000000000000444e-01	1.000000000000000056e-01	5.299999999999999850e-02	2.100000000000000130e-02	8.398999999999999773e+02	2.015999999999999943e+02
	1	3.616513860689975578e-23	1.149425287356321823e-03	3.998186135674426628e-19	-4.612490272349957787e-01	7.352875012661350684e-01	1.047197551196597631e+00	4.968884424727991522e+00	3.112782733184819239e+00	-9.234502165716956812e-01	3.345832827987421432e+00	1.740000000000000000e+03	8.000000000000000444e-01	1.000000000000000056e-01	4.900000000000000189e-02	2.000000000000000042e-02	7.465000000000000000e+02	2.029000000000000057e+02
	1	7.796022018016970828e-23	8.473117889624252365e-04	6.046149558587932179e-19	9.502321548033213494e-01	6.076617266302188014e+00	1.507964473723100607e+00	1.073885953348928002e+00	2.209271814367653075e+00	-8.944637883545739077e-02	1.561991140718585136e+00	2.360406199999999899e+03	5.450000000000000400e-01	2.000000000000000042e-02	3.370000000000000218e-01	1.499999999999999944e-02	1.307299999999999955e+03	4.179999999999999716e+01
	1	8.291730989111654418e-23	8.209816069045899846e-04	4.065994947663679703e-19	1.302599003164100600e+00	5.354831660381907277e+00	1.523323371140650861e+00	1.686989751517357361e-01	4.487641757580393076e+00	3.486993312559470426e-01	1.454447442869198470e+00	2.436108169999999973e+03	3.599999999999999867e-01	4.000000000000000083e-02	3.599999999999999867e-01	5.000000000000000278e-02	9.087000000000000455e+02	7.800000000000000000e+01
	1	3.363664287906345224e-22	3.363652494123635199e-04	5.756230609031117214e-20	1.770511141612493289e-01	1.768626125174665331e+00	1.117010721276370910e+00	5.028874556936196782e+00	3.166280020325533240e+00	2.579980606883057748e-01	3.194237019817698364e+00	5.945917432000000190e+03	6.300000000000000044e-01	1.250000000000000000e-01	1.010000000000000009e+00	1.499999999999999944e-01	4.610960000000000036e+02	1.198460000000000036e+01
	1	1.209422005083949948e-22	1.089265290561516322e-03	8.172250888426618430e-19	1.036752070720376784e+00	1.404730709093214625e+00	1.204277183876087287e+00	5.678256173892097358e+00	1.417722894037650727e+00	3.626654559304056669e-01	2.248989386217845166e+00	1.836099999999999909e+03	2.300000000000000100e-01	1.499999999999999944e-02	3.800000000000000044e-01	4.000000000000000083e-02	5.361200000000000045e+02	1.607999999999999829e+01
	1	1.732411303593339056e-22	1.256755058439110130e-03	1.452958978640368292e-18	2.589911876429382143e-01	1.694353046426238407e+00	6.457718232379019430e-01	1.550452028060311793e-01	1.539219803562223987e+00	2.324970549874166292e-01	3.084558784293122802e+00	1.591400000000000091e+03	4.520000000000000129e-01	6.600000000000000311e-02	2.089999999999999913e-01	2.750000000000000361e-02	4.332610000000000241e+02	1.605669999999999931e+01
	1	4.388710709159213919e-22	3.365330899526026835e-04	1.856006059741366630e-20	7.953751262903274721e-01	3.192020083967936461e+00	2.268928027592628516e-01	3.089739526104151590e+00	4.981313710073277612e+00	1.292938164548147251e+00	1.554090035194806818e+00	5.942952000000000226e+03	5.100000000000000089e-01	1.000000000000000021e-02	3.200000000000000067e-01	1.000000000000000021e-02	1.137780000000000058e+02	5.657529999999999504e-01
	1	2.800387459654016499e-23	9.931367250683863397e-04	5.661928014014337481e-19	9.085153475414691204e-01	5.375153820485151002e+00	1.345299787437229222e+00	3.306558735319961251e+00	3.111260039378473952e+00	6.394362780531624713e-02	1.174875367296990936e+00	2.013821410000000014e+03	2.720000000000000195e-01	4.449999999999999789e-02	3.069999999999999951e-01	9.099999999999999756e-02	2.116500000000000000e+03	3.028999999999999773e+02
	1	4.962531790008970369e-23	8.944479824831306960e-04	5.457554037624504657e-19	-9.523736320285322576e-02	1.739034249888849137e+00	1.139700001552297115e+00	3.747078154368360003e+00	5.749703123398470339e+00	9.721832999458814017e-02	3.419782428394421370e+00	2.236016000000000076e+03	3.900000000000000133e-01	1.044999999999999957e-01	3.250000000000000111e-01	2.249999999999999917e-02	1.575900000000000091e+03	6.213999999999999773e+02
	1	4.124993070825852373e-23	6.033546882680516660e-04	1.304064438312995299e-19	6.648607231476503232e-01	1.520737218409385083e-01	1.474803217935208410e+00	3.264588839853597158e-01	5.939946416424932707e+00	-3.771743780022345782e-01	1.810522535544073497e+00	3.314799799999999777e+03	6.899999999999999467e-01	2.999999999999999889e-02	2.000000000000000111e-01	1.000000000000000021e-02	1.475900000000000091e+03	8.556000000000000227e+02
	1	2.452335711796472926e-23	7.302254936324336851e-04	2.595492925624684819e-19	-3.574473257424688050e-02	2.795154987779352673e+00	1.047197551196597631e+00	5.624013371278707929e+00	3.350396910684262597e+00	9.235200297417756055e-01	4.225494478955831745e+00	2.738880000000000109e+03	1.829999999999999960e-01	1.000000000000000021e-02	7.600000000000000089e-01	2.500000000000000000e-01	2.787199999999999818e+03	1.217700000000000045e+03
	1	6.839362293447394798e-23	8.230207123450019322e-04	4.813758825401525951e-19	1.936711673722355809e-01	2.106222182711011914e+00	1.530653753999027034e+00	4.575831363947142627e+00	1.586457760294875730e+00	5.584215848340897681e-01	3.349581795220705427e+00	2.430072500000000218e+03	3.039999999999999925e-01	1.400000000000000029e-02	5.240000000000000213e-01	5.000000000000000278e-02	1.294599999999999909e+03	1.172900000000000091e+03
	1	7.625591245389460221e-23	8.526021417365799854e-04	3.796032644279804266e-19	-2.756354864967293650e-01	1.999157350440102232e-01	1.169370598836200648e+00	5.141844767695357810e+00	4.529309892427440865e+00	-1.265121106929861572e+00	2.368837655293791755e+00	2.345760000000000218e+03	1.880000000000000004e-01	1.099999999999999936e-02	5.699999999999999512e-01	1.450000000000000178e-01	8.236000000000000227e+02	4.413000000000000114e+02
	1	9.922726933472129157e-23	1.937675801086766614e-03	4.905500783599912316e-18	9.368299108774643669e-01	5.127776589762577331e+00	1.221730476396030607e+00	3.142992250926331277e+00	2.308685841962318630e+00	1.945221811225240072e-01	1.096890565659380368e+00	1.032164410000000089e+03	8.000000000000000444e-01	1.000000000000000056e-01	8.999999999999999667e-02	3.500000000000000333e-02	6.967999999999999545e+02	6.048999999999999773e+02
	1	2.549916259901514020e-22	3.795202663742354931e-04	2.225257814972992515e-20	-1.174630476929614309e+00	3.639419642356332751e+00	1.308996938995747206e+00	5.090570189425125847e+00	3.133100569946708713e+00	-1.651587617869713920e-01	5.011604736688093809e+00	5.269810803800000031e+03	3.699999999999999956e-01	2.000000000000000042e-02	3.200000000000000067e-01	2.999999999999999889e-02	1.636999999999999886e+02	8.000000000000000444e-01
